City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
461,Taunggyi,MM,20.7833,97.0333,75.18,51,7,1.28,clear sky
462,Botngard,NO,63.7653,9.8111,44.78,87,75,35.68,broken clouds
463,Tuatapere,NZ,-46.1333,167.6833,61.14,67,7,7.4,clear sky
464,Jieshi,CN,22.8134,115.8257,62.94,91,100,11.54,light rain
465,Puerto Escondido,MX,15.85,-97.0667,83.68,68,100,3.85,overcast clouds
466,Mehamn,NO,71.0357,27.8492,25.32,80,98,13.24,overcast clouds
467,Paramonga,PE,-10.6667,-77.8333,65.84,87,100,7.56,overcast clouds
468,Port Augusta,AU,-32.5,137.7667,67.24,40,0,3.38,clear sky
469,Pavlohrad,UA,48.5167,35.8667,44.2,75,65,5.46,broken clouds
470,Shahr-E Kord,IR,32.3256,50.8644,53.37,35,0,6.91,clear sky
471,Shiyan,CN,32.6475,110.7781,64.65,41,0,6.67,clear sky
472,Tigil,RU,57.8,158.6667,34.02,92,97,7.92,overcast clouds
473,Staryy Nadym,RU,65.6118,72.6842,21.76,94,100,4.76,overcast clouds
474,Inuvik,CA,68.3499,-133.7218,52.56,40,75,8.05,broken clouds
475,Kabare,CD,-2.4683,28.8242,58.95,93,100,1.07,overcast clouds
476,Te Anau,NZ,-45.4167,167.7167,59.95,62,10,5.46,clear sky
477,Honiara,SB,-9.4333,159.95,83.32,78,100,4.65,overcast clouds
478,Dongsheng,CN,39.8161,109.9776,59.49,12,9,16.13,clear sky
479,Beloha,MG,-25.1667,45.05,64.87,81,0,3.2,clear sky
480,Nishihara,JP,26.1842,127.7558,65.86,88,100,12.66,light intensity shower rain
481,Tarbagatay,RU,51.4803,107.3602,58.53,36,100,3.09,overcast clouds
482,Pampa,US,35.5362,-100.9599,75.24,41,0,28.77,light rain
483,Wanganui,NZ,-39.9333,175.05,67.59,69,93,3.0,light rain
484,Teguldet,RU,57.3064,88.1667,40.62,87,100,9.08,overcast clouds
485,Pimentel,PE,-6.8367,-79.9342,66.45,87,96,13.2,overcast clouds
486,Charlestown,AU,-32.95,151.6667,72.01,82,0,1.99,clear sky
487,Goba,ET,7.0167,39.9833,51.4,85,99,3.06,overcast clouds
488,San Policarpo,PH,12.1791,125.5072,83.37,71,100,8.12,overcast clouds
489,Gayeri,BF,12.6497,0.4931,89.56,33,46,8.14,scattered clouds
490,Cantaura,VE,9.3057,-64.3584,81.84,55,12,13.78,few clouds
491,Dhidhdhoo,MV,6.8833,73.1,85.3,75,84,16.84,broken clouds
492,Tonj,SS,7.2737,28.6822,79.32,56,99,8.25,overcast clouds
493,Vila Do Maio,CV,15.1333,-23.2167,70.59,80,0,14.0,clear sky
494,Makokou,GA,0.5738,12.8642,70.92,96,100,2.68,overcast clouds
495,Camacha,PT,33.0833,-16.3333,60.22,77,40,11.5,scattered clouds
496,Bandiagara,ML,14.3501,-3.6104,88.84,23,99,8.95,overcast clouds
497,Katherine,AU,-14.4667,132.2667,88.12,40,13,17.27,few clouds
498,Pangai,TO,-19.8,-174.35,82.51,78,75,4.61,broken clouds
499,Andra,RU,62.5147,65.8878,29.23,94,100,14.47,snow
500,Keti Bandar,PK,24.1447,67.4497,82.17,76,0,16.55,clear sky
501,Portland,US,45.5234,-122.6762,66.83,54,100,4.61,overcast clouds
502,Nuuk,GL,64.1835,-51.7216,29.01,86,75,9.22,broken clouds
503,Arrifes,PT,37.7667,-25.7,64.24,77,75,4.61,broken clouds
504,Huambo,AO,-12.7761,15.7392,59.88,65,97,2.59,overcast clouds
505,Ailigandi,PA,9.2333,-78.0167,79.74,85,100,4.85,overcast clouds
506,Dudinka,RU,69.4058,86.1778,20.62,95,100,11.25,overcast clouds
507,Pakxan,LA,18.3778,103.6601,69.85,77,100,6.31,overcast clouds
508,Houma,US,29.5958,-90.7195,75.99,91,40,3.44,scattered clouds
509,Plakhtiyivka,UA,46.1006,29.7217,52.39,52,95,2.62,overcast clouds
510,Kusti,SD,13.1629,32.6635,86.04,29,100,7.94,overcast clouds
511,Kharitonovo,RU,61.4009,47.4978,27.41,95,60,3.91,broken clouds
512,Los Algarrobos,PA,8.5,-82.4333,73.81,94,75,8.05,broken clouds
513,Kaili,ID,-3.4626,120.2147,77.14,71,20,2.48,few clouds
514,Rawson,AR,-43.3002,-65.1023,51.51,60,100,10.42,overcast clouds
515,Yaan,NG,7.3833,8.5667,78.31,74,31,5.93,scattered clouds
516,Seguin,US,29.5688,-97.9647,83.84,66,0,17.27,clear sky
517,Lengshuitan,CN,26.4111,111.5956,62.51,70,57,2.08,broken clouds
518,Mirnyy,RU,62.5353,113.9611,28.24,36,0,18.01,clear sky
519,Sistranda,NO,63.7256,8.834,42.76,87,100,46.6,overcast clouds
520,Havoysund,NO,70.9963,24.6622,28.63,82,99,25.9,overcast clouds
521,Tommot,RU,58.9564,126.2925,35.62,76,98,14.94,overcast clouds
522,Batagay,RU,67.6333,134.6333,33.71,80,100,4.16,overcast clouds
523,Chiknayakanhalli,IN,13.4172,76.6228,72.52,74,23,6.15,few clouds
524,Roma,US,43.2128,-75.4557,59.14,38,0,6.91,clear sky
525,Saint-Joseph,RE,-21.3667,55.6167,72.21,77,0,2.82,clear sky
526,Yumen,CN,40.2833,97.2,56.19,12,8,3.02,clear sky
527,Merauke,ID,-8.4667,140.3333,80.19,86,100,10.47,overcast clouds
528,Tilichiki,RU,60.4667,166.1,26.19,84,9,4.21,clear sky
529,Tuscaloosa,US,33.2098,-87.5692,75.22,88,75,0.0,broken clouds
530,Lysyye Gory,RU,51.5506,44.8414,39.92,59,3,3.49,clear sky
531,Sterling,US,39.0062,-77.4286,58.55,91,40,3.44,scattered clouds
532,Hobyo,SO,5.3505,48.5268,84.04,71,100,18.54,light rain
533,Kruisfontein,ZA,-34.0033,24.7314,48.88,88,0,4.45,clear sky
534,Opoczno,PL,51.3757,20.2783,45.64,64,36,0.89,scattered clouds
535,Kamenka,RU,51.3223,42.7678,37.27,56,5,3.85,clear sky
536,Tarrafal,CV,15.2833,-23.7667,70.59,82,0,13.11,clear sky
537,Nome,US,64.5011,-165.4064,44.67,54,0,25.32,clear sky
538,Bundaberg,AU,-24.85,152.35,73.69,92,100,16.11,light rain
539,Muroto,JP,33.2833,134.15,61.03,50,100,4.43,overcast clouds
540,Smithers,CA,54.7804,-127.1743,50.32,57,100,8.05,light rain
541,Paita,PE,-5.0892,-81.1144,68.0,84,68,12.19,broken clouds
542,Ballina,AU,-28.8667,153.5667,75.38,64,40,12.66,scattered clouds
543,Khani,GE,41.9563,42.9566,44.17,99,100,1.25,light rain
544,Pathalgaon,IN,22.5667,83.4667,77.58,54,10,3.33,clear sky
545,Machaneng,BW,-23.1862,27.4886,59.94,77,0,5.01,clear sky
546,Tahta,EG,26.7693,31.5021,75.67,24,7,2.59,clear sky
547,Point Pedro,LK,9.8167,80.2333,84.2,81,99,7.94,overcast clouds
548,Poronaysk,RU,49.2167,143.1167,35.06,99,100,11.34,snow
549,Drumheller,CA,51.4617,-112.7101,63.32,25,98,16.11,overcast clouds
550,Kingisepp,RU,59.3733,28.6134,33.82,92,44,4.56,scattered clouds
551,Caraballeda,VE,10.6112,-66.8522,83.37,78,40,3.44,scattered clouds
552,Newport,GB,51.5877,-2.9984,51.46,91,100,0.78,overcast clouds
553,Levokumskoye,RU,44.8219,44.6606,54.34,51,100,9.75,light rain
554,Voh,NC,-20.9667,164.7,83.08,68,50,3.33,scattered clouds
555,Christchurch,NZ,-43.5333,172.6333,70.0,62,4,5.75,clear sky
556,Hailar,CN,49.2,119.7,52.05,29,100,19.64,overcast clouds
557,Ha Noi,VN,21.0245,105.8412,71.6,55,96,10.02,overcast clouds
558,Alice Springs,AU,-23.7,133.8833,67.55,42,45,10.36,scattered clouds
559,Gushikawa,JP,26.3544,127.8686,65.79,91,75,11.5,light rain
560,Ekhabi,RU,53.5102,142.9671,33.6,96,100,7.47,overcast clouds
561,Alofi,NU,-19.0595,-169.9187,84.09,79,100,8.05,overcast clouds
562,Karasjok,NO,69.4719,25.5112,27.84,97,100,5.75,overcast clouds
563,Durusu,TR,41.3053,28.6767,53.83,94,51,10.0,broken clouds
564,Ambovombe,MG,-25.1667,46.0833,67.08,85,5,5.73,clear sky
565,Ponta Delgada,PT,37.7333,-25.6667,66.51,77,75,4.61,broken clouds
566,Wewak,PG,-3.5534,143.6268,81.43,82,100,4.14,overcast clouds
567,Bijapur,IN,16.8333,75.7,79.29,55,42,10.58,scattered clouds
568,Creston,US,41.0586,-94.3614,51.33,93,0,10.36,clear sky
569,Kibiti,TZ,-7.7218,38.9375,69.24,97,78,2.3,broken clouds
570,Sulangan,PH,11.1373,123.7228,81.7,73,98,8.39,overcast clouds
571,Kathmandu,NP,27.7167,85.3167,64.62,94,75,5.75,broken clouds
572,La Quinta,US,33.6634,-116.31,90.64,22,0,21.85,clear sky
573,Wasilla,US,61.5814,-149.4394,56.62,30,0,17.27,clear sky
574,Shubarshi,KZ,48.5872,57.1869,45.45,77,7,12.03,clear sky
575,Wenling,CN,28.3669,121.36,61.18,76,100,1.79,overcast clouds
576,Valvedditturai,LK,9.8167,80.1667,84.24,81,99,6.89,overcast clouds
577,Port-Gentil,GA,-0.7193,8.7815,81.18,79,100,8.81,light rain
578,Las Margaritas,MX,16.3167,-91.9833,65.77,75,100,7.58,overcast clouds
579,Longonjo,AO,-12.9067,15.2533,63.03,67,71,4.07,broken clouds
580,Jiwani,PK,25.05,61.7417,82.51,71,0,22.68,clear sky
581,Zhangye,CN,38.9342,100.4517,54.52,20,0,7.85,clear sky
582,Bilma,NE,18.6853,12.9164,89.78,11,8,8.95,clear sky
583,Arlit,NE,18.7369,7.3853,83.48,12,5,10.04,clear sky
584,Bonga,ET,7.2833,36.2333,61.0,99,100,0.98,moderate rain
585,Nanning,CN,22.8167,108.3167,66.65,59,16,8.3,few clouds
586,Cerano,MX,20.1167,-101.3833,78.57,17,75,6.69,broken clouds
587,Metro,ID,-5.1131,105.3067,80.96,79,99,4.61,overcast clouds
588,Sao Felix Do Xingu,BR,-6.6447,-51.995,75.99,83,53,2.42,broken clouds
589,Caxito,AO,-8.5785,13.6643,71.83,97,89,2.13,overcast clouds
590,Cuamba,MZ,-14.8031,36.5372,60.94,95,4,4.85,clear sky
591,Baruun-Urt,MN,46.6806,113.2792,60.19,35,25,12.66,scattered clouds
592,Yar-Sale,RU,66.8333,70.8333,9.63,87,13,6.15,few clouds
593,Bilibino,RU,68.0546,166.4372,24.39,61,61,3.18,broken clouds
594,Chandpur,IN,29.15,78.2667,82.76,34,12,12.19,few clouds
595,Montijo,PT,38.7067,-8.9739,59.54,76,75,9.22,broken clouds
596,Awash,ET,8.9833,40.1667,73.99,60,57,4.09,broken clouds
597,Dicabisagan,PH,17.0818,122.4157,83.95,70,100,4.94,overcast clouds
598,Saratoga Springs,US,43.0831,-73.7846,59.14,55,100,0.6,overcast clouds
599,Killybegs,IE,54.6333,-8.45,51.37,92,94,1.25,overcast clouds
600,Kunming,CN,25.0389,102.7183,42.73,75,100,13.42,overcast clouds
601,Karibib,NA,-21.9333,15.8333,64.04,33,0,8.16,clear sky
602,Parkersburg,US,39.2667,-81.5615,66.81,66,0,5.75,clear sky
603,Guisijan,PH,11.0932,122.0461,84.51,64,22,3.42,few clouds
604,Ladario,BR,-19.0047,-57.6017,82.24,40,100,1.83,overcast clouds
605,Aromashevo,RU,56.8602,68.6375,36.19,90,63,6.33,broken clouds
606,Kardailovo,RU,51.5386,53.9042,37.0,70,0,8.43,clear sky
607,Platonovka,RU,52.7106,41.952,36.97,61,84,4.88,broken clouds
608,Kabalo,CD,-6.05,26.9167,69.66,97,100,1.97,overcast clouds
609,Boa Vista,BR,2.8197,-60.6733,80.58,61,0,5.75,clear sky
610,Altar,MX,30.7,-111.8167,85.96,12,0,22.15,clear sky
611,Ouricuri,BR,-7.8825,-40.0817,77.02,58,95,8.5,overcast clouds
612,Tenenkou,ML,14.4572,-4.9169,90.88,35,94,3.91,overcast clouds
613,Lulea,SE,65.5842,22.1547,41.07,70,100,8.05,overcast clouds
614,Synya,RU,65.3718,58.0387,24.1,88,100,5.17,overcast clouds
615,Novyy Urengoy,RU,66.0833,76.6333,22.89,96,100,0.36,overcast clouds
616,Kawalu,ID,-7.3817,108.2082,77.86,84,98,1.57,overcast clouds
617,Bara,NG,10.3744,10.7288,86.22,44,58,7.58,broken clouds
618,Challapata,BO,-18.9,-66.7667,52.03,24,6,1.34,clear sky
619,Sur,OM,22.5667,59.5289,81.59,58,0,1.66,clear sky
620,Otavi,NA,-19.65,17.3333,62.6,49,12,6.26,few clouds
621,Westport,US,41.1415,-73.3579,57.85,57,0,0.0,clear sky
622,Amahai,ID,-3.3333,128.9167,84.72,70,53,1.54,broken clouds
623,Stokmarknes,NO,68.5646,14.9108,33.78,93,100,8.05,snow
624,Sitka,US,57.0531,-135.33,48.09,76,100,18.41,light rain
625,Mahon,ES,39.8885,4.2658,57.76,94,20,4.61,few clouds
626,Las Palmas,ES,28.4204,-14.0131,61.59,68,0,6.91,clear sky
627,Tabou,CI,4.423,-7.3528,80.67,81,34,7.16,scattered clouds
628,Kushima,JP,31.4583,131.2333,66.24,55,100,1.34,overcast clouds
629,Pemangkat,ID,1.1667,108.9667,81.34,81,100,5.35,overcast clouds
630,Ancud,CL,-41.8697,-73.8203,50.0,92,32,3.62,scattered clouds
631,Banon,ES,40.8382,-1.1909,52.86,100,98,6.91,overcast clouds
632,Konevo,RU,62.1215,39.3192,27.23,91,100,4.25,overcast clouds
633,Jalu,LY,29.0331,21.5482,75.76,43,100,14.81,overcast clouds
634,Miandoab,IR,36.9694,46.1027,52.48,79,100,4.52,overcast clouds
635,Bazarnyy Syzgan,RU,53.7512,46.7535,33.28,65,20,5.01,few clouds
636,Manzanillo,CU,20.3433,-77.1167,76.82,79,100,11.7,overcast clouds
637,Vrangel,RU,42.7297,133.0839,46.69,65,36,9.44,scattered clouds
638,Yellapur,IN,14.9667,74.7167,70.66,93,93,1.57,overcast clouds
639,Charlottesville,US,38.0293,-78.4767,66.42,88,40,3.44,scattered clouds
640,Kamaishi,JP,39.2667,141.8833,50.49,67,17,1.52,few clouds
641,Haines Junction,CA,60.7522,-137.5108,48.15,49,100,4.61,overcast clouds
642,Benavente,ES,42.0025,-5.6783,50.4,94,57,7.27,broken clouds
643,Maamba,ZM,-17.3667,27.15,62.13,70,4,0.98,clear sky
644,Bom Jesus,BR,-9.0744,-44.3586,82.38,38,91,3.02,overcast clouds
645,Udachnyy,RU,66.4167,112.4,24.76,76,47,12.46,scattered clouds
646,Sokoni,TZ,-6.4333,39.55,80.04,78,99,18.45,moderate rain
647,Puerto Leguizamo,CO,-0.1934,-74.7819,72.39,95,100,2.06,overcast clouds
648,Mao,ES,39.8885,4.2658,57.76,94,20,4.61,few clouds
649,Belogorsk,RU,50.9158,128.4611,52.7,27,100,8.39,overcast clouds
650,Saint-Augustin,CA,51.226,-58.6502,33.19,84,100,19.98,snow
651,Greymouth,NZ,-42.4667,171.2,60.93,90,100,5.03,overcast clouds
652,Majene,ID,-3.5403,118.9707,82.92,77,67,10.04,broken clouds
653,Kaka,TM,37.3482,59.6143,62.71,84,100,7.05,overcast clouds
654,Wuwei,CN,37.9281,102.6414,54.28,23,0,1.83,clear sky
655,Sao Mateus,BR,-18.7161,-39.8589,73.18,83,0,5.46,clear sky
656,Weyburn,CA,49.6668,-103.8511,55.62,30,35,10.36,scattered clouds
657,Juruti,BR,-2.1522,-56.0922,75.36,93,92,2.35,overcast clouds
658,Sola,VU,-13.8833,167.55,82.2,72,100,5.08,moderate rain
659,Amazar,RU,53.858,120.875,47.44,55,100,2.84,overcast clouds
660,Port Hueneme,US,34.1478,-119.1951,74.46,67,0,11.5,haze
661,Surt,LY,31.2089,16.5887,63.77,83,14,32.1,few clouds
662,Uyuni,BO,-20.4597,-66.825,48.16,22,0,10.94,clear sky
663,Hamada,JP,34.8833,132.0833,63.32,51,0,13.44,clear sky
664,Bulgan,MN,48.8125,103.5347,60.01,20,56,3.8,broken clouds
665,Umm Qays,JO,32.6535,35.6854,56.71,90,36,2.26,scattered clouds
666,Danane,CI,7.2596,-8.155,71.06,98,100,0.87,light rain
667,Port Hardy,CA,50.6996,-127.4199,51.98,76,100,5.75,light rain
668,Bouar,CF,5.934,15.596,65.01,89,100,2.66,overcast clouds
669,Coracora,PE,-15.0333,-73.7833,51.91,71,80,1.86,broken clouds
670,Asosa,ET,10.0667,34.5333,67.75,59,100,2.82,overcast clouds
671,Candolim,IN,15.5181,73.7626,82.4,78,40,2.3,scattered clouds
672,Carutapera,BR,-1.195,-46.02,75.78,94,100,4.16,moderate rain
673,Kingston,JM,17.997,-76.7936,81.55,84,40,27.63,light rain
674,Ambon,ID,-3.6954,128.1814,95.14,55,40,4.61,scattered clouds
675,Qaqortoq,GL,60.7167,-46.0333,36.39,90,98,0.92,overcast clouds
676,Udimskiy,RU,61.1417,45.9144,25.77,93,90,4.23,overcast clouds
677,Ayr,GB,55.4627,-4.6339,51.31,87,20,3.44,few clouds
678,Bukama,CD,-9.2,25.85,67.66,87,68,2.89,broken clouds
679,Asau,RO,46.4333,26.4,43.95,95,97,1.52,overcast clouds
680,Sal Rei,CV,16.1833,-22.9167,70.23,83,3,14.05,clear sky
681,Evensk,RU,61.95,159.2333,31.12,76,18,2.28,few clouds
682,Wanning,CN,18.8003,110.3967,69.21,95,100,16.46,overcast clouds
683,Taybad,IR,34.74,60.7756,59.92,73,93,9.22,overcast clouds
684,Sao Joao De Pirabas,BR,-0.7747,-47.1772,75.27,94,100,2.64,moderate rain
685,Morant Bay,JM,17.8815,-76.4093,82.02,87,95,10.11,overcast clouds
686,Malnas,RO,46.0167,25.8333,44.42,86,93,3.33,overcast clouds
687,Raga,SS,8.4596,25.678,77.18,58,100,6.02,overcast clouds
688,Guilin,CN,25.2819,110.2864,62.71,64,86,5.88,overcast clouds
689,Wolgast,DE,54.05,13.7667,45.86,81,43,1.14,scattered clouds
690,Salmon Arm,CA,50.6998,-119.3024,69.44,45,100,4.61,overcast clouds
691,Sri Aman,MY,1.2376,111.4621,75.25,100,40,0.0,heavy intensity rain
692,Dalvik,IS,65.9702,-18.5286,30.13,79,100,6.38,light snow
693,Santa Cruz,BO,-17.8,-63.1667,74.66,83,20,5.75,few clouds
